Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Apr 10, 2025 2:00 AM;Apr 10, 2025 3:00 AM;3,753.25;1,112.50;2,849.00;10,206.75;5.50;122.50;-;9,250.00;5,277.25;6,613.75;130.25;1,746.75
Apr 10, 2025 3:00 AM;Apr 10, 2025 4:00 AM;3,768.50;1,067.75;2,583.50;8,741.75;6.00;122.50;-;9,254.75;5,254.75;6,934.50;9.25;1,756.00
Apr 10, 2025 4:00 AM;Apr 10, 2025 5:00 AM;3,863.50;1,099.25;2,353.00;7,174.25;6.00;123.25;-;9,215.75;5,383.75;7,459.00;254.25;1,742.25
Apr 10, 2025 5:00 AM;Apr 10, 2025 6:00 AM;4,111.75;1,108.00;1,796.75;5,969.25;6.50;122.00;-;9,236.00;5,899.75;8,382.25;1,724.50;1,723.75
Apr 10, 2025 6:00 AM;Apr 10, 2025 7:00 AM;4,390.50;1,374.00;1,522.75;4,964.75;148.75;122.00;-;9,266.50;6,197.25;9,309.25;4,903.75;1,723.00
Apr 10, 2025 7:00 AM;Apr 10, 2025 8:00 AM;4,499.00;1,553.50;1,173.50;3,880.50;2,369.50;120.25;-;9,143.00;6,233.25;9,664.75;5,682.50;1,746.75
Apr 10, 2025 8:00 AM;Apr 10, 2025 9:00 AM;4,441.75;1,412.00;971.50;2,911.50;7,525.00;116.00;-;9,101.75;6,228.50;9,986.25;5,198.50;1,839.25
Apr 10, 2025 9:00 AM;Apr 10, 2025 10:00 AM;4,203.50;1,335.00;968.25;2,339.50;14,577.50;112.25;-;8,240.75;5,823.25;9,607.25;3,204.75;1,769.50
Apr 10, 2025 10:00 AM;Apr 10, 2025 11:00 AM;3,878.00;1,329.50;837.00;2,238.25;22,856.75;110.50;-;7,293.50;5,042.00;7,150.00;1,154.75;1,762.25
Apr 10, 2025 11:00 AM;Apr 10, 2025 12:00 PM;3,658.75;1,271.25;1,092.50;2,832.25;29,999.50;112.75;-;7,195.75;4,336.25;5,031.00;185.75;1,788.25
Apr 10, 2025 12:00 PM;Apr 10, 2025 1:00 PM;3,530.75;1,292.75;1,200.75;3,442.25;35,432.75;113.25;-;6,288.50;3,339.00;3,480.50;46.50;1,784.00
Apr 10, 2025 1:00 PM;Apr 10, 2025 2:00 PM;3,421.25;1,297.25;1,296.25;4,487.25;38,576.75;114.50;-;5,002.25;2,759.75;2,819.75;89.75;1,744.25
Apr 10, 2025 2:00 PM;Apr 10, 2025 3:00 PM;3,474.75;1,280.25;1,538.00;5,684.75;39,650.25;113.25;-;4,541.25;2,563.75;2,669.75;20.00;1,757.00
Apr 10, 2025 3:00 PM;Apr 10, 2025 4:00 PM;3,670.00;1,269.00;1,996.50;6,285.25;37,508.00;105.75;-;4,427.50;2,621.25;2,603.75;30.50;1,732.50
Apr 10, 2025 4:00 PM;Apr 10, 2025 5:00 PM;3,820.75;1,336.75;2,638.00;7,848.25;31,570.75;115.00;-;4,855.75;2,900.75;2,656.75;46.75;1,686.75
Apr 10, 2025 5:00 PM;Apr 10, 2025 6:00 PM;4,025.75;1,276.00;3,230.25;10,974.25;21,508.50;115.75;-;6,970.00;4,010.50;3,845.50;211.50;1,812.25
Apr 10, 2025 6:00 PM;Apr 10, 2025 7:00 PM;4,390.50;1,273.50;3,521.25;13,180.00;9,693.75;114.25;-;8,825.75;5,100.75;5,899.00;2,287.00;1,860.25
Apr 10, 2025 7:00 PM;Apr 10, 2025 8:00 PM;4,659.00;1,320.00;4,087.25;14,331.25;1,946.00;115.00;-;9,027.25;5,552.75;7,656.75;4,167.50;1,906.25
Apr 10, 2025 8:00 PM;Apr 10, 2025 9:00 PM;4,650.50;1,292.00;3,722.75;16,946.50;44.75;115.00;-;8,465.75;5,781.25;8,821.00;4,550.75;1,910.00
Apr 10, 2025 9:00 PM;Apr 10, 2025 10:00 PM;4,520.50;1,326.50;3,467.00;21,033.75;14.25;118.25;-;7,965.00;5,791.25;8,951.25;2,875.00;1,892.25
Apr 10, 2025 10:00 PM;Apr 10, 2025 11:00 PM;4,341.75;1,215.50;4,040.00;22,426.25;7.75;120.75;-;7,479.25;5,553.25;8,942.75;1,796.00;1,887.00
Apr 10, 2025 11:00 PM;Apr 11, 2025 12:00 AM;4,130.75;1,171.50;4,192.50;23,235.00;6.25;121.25;-;6,994.00;4,886.00;8,243.75;561.00;1,882.25
Apr 11, 2025 12:00 AM;Apr 11, 2025 1:00 AM;3,952.50;1,137.75;4,697.75;24,045.00;7.00;121.25;-;5,902.50;4,130.25;6,653.25;113.25;1,794.25
Apr 11, 2025 1:00 AM;Apr 11, 2025 2:00 AM;3,875.75;1,133.75;4,480.50;24,095.50;5.25;121.25;-;5,416.50;4,074.50;6,415.25;13.00;1,727.75
Apr 11, 2025 2:00 AM;Apr 11, 2025 3:00 AM;3,841.75;1,138.50;3,848.25;23,644.25;5.50;121.50;-;5,654.00;4,323.25;5,855.75;16.75;1,695.00
Apr 11, 2025 3:00 AM;Apr 11, 2025 4:00 AM;3,850.50;1,144.50;3,275.00;23,486.50;6.00;122.00;-;6,488.50;4,317.25;5,899.50;25.75;1,715.00
Apr 11, 2025 4:00 AM;Apr 11, 2025 5:00 AM;3,933.50;1,155.75;2,969.50;23,221.00;5.75;121.25;-;6,858.25;4,361.00;6,440.00;110.50;1,751.75
Apr 11, 2025 5:00 AM;Apr 11, 2025 6:00 AM;4,211.75;1,189.75;2,658.75;22,629.75;10.00;120.00;-;6,664.25;4,575.75;7,692.75;1,831.50;1,765.00
Apr 11, 2025 6:00 AM;Apr 11, 2025 7:00 AM;4,501.25;1,481.50;2,343.00;22,018.50;197.50;118.75;-;6,648.25;4,877.25;8,514.25;5,102.25;1,599.50
Apr 11, 2025 7:00 AM;Apr 11, 2025 8:00 AM;4,638.00;1,592.75;2,128.00;20,317.25;3,507.50;113.25;-;6,457.25;4,631.50;8,787.25;5,256.00;1,722.00
Apr 11, 2025 8:00 AM;Apr 11, 2025 9:00 AM;4,552.75;1,429.25;1,598.25;18,936.50;11,726.75;97.00;-;6,442.25;4,503.00;8,250.00;2,962.00;1,736.25
Apr 11, 2025 9:00 AM;Apr 11, 2025 10:00 AM;4,137.25;1,321.00;1,632.75;18,200.00;22,157.25;112.00;-;6,138.50;4,072.50;5,629.00;433.75;1,675.25
Apr 11, 2025 10:00 AM;Apr 11, 2025 11:00 AM;3,845.50;1,262.75;1,863.00;17,153.25;32,230.75;113.50;-;5,203.25;3,354.50;4,055.75;225.00;1,630.25
Apr 11, 2025 11:00 AM;Apr 11, 2025 12:00 PM;3,618.00;1,244.50;2,350.75;16,443.75;39,106.00;114.00;-;4,116.00;2,579.00;3,242.50;174.75;1,592.75
Apr 11, 2025 12:00 PM;Apr 11, 2025 1:00 PM;3,498.50;1,278.00;1,237.75;15,598.75;41,948.75;113.25;-;3,474.00;2,458.75;2,887.50;68.50;1,658.75
Apr 11, 2025 1:00 PM;Apr 11, 2025 2:00 PM;3,478.50;1,314.25;1,386.75;16,257.50;41,748.25;112.25;-;3,354.75;2,130.00;2,872.25;60.00;1,678.00
Apr 11, 2025 2:00 PM;Apr 11, 2025 3:00 PM;3,497.50;1,337.25;1,200.75;17,233.75;38,840.50;111.75;-;3,408.75;2,022.00;2,514.50;53.00;1,690.00
Apr 11, 2025 3:00 PM;Apr 11, 2025 4:00 PM;3,589.50;1,307.50;1,088.25;17,493.25;34,624.75;110.50;-;3,819.00;2,045.50;2,525.75;125.75;1,669.75
Apr 11, 2025 4:00 PM;Apr 11, 2025 5:00 PM;3,773.00;1,310.25;1,500.00;17,128.75;27,813.50;110.00;-;5,337.25;2,221.75;2,793.75;106.50;1,697.00
Apr 11, 2025 5:00 PM;Apr 11, 2025 6:00 PM;4,113.00;1,292.00;1,369.00;14,946.75;17,919.50;108.25;-;6,982.00;3,451.50;4,822.75;374.75;1,731.25
Apr 11, 2025 6:00 PM;Apr 11, 2025 7:00 PM;4,382.75;1,275.25;1,720.25;12,214.25;8,227.00;105.25;-;7,244.50;4,566.00;7,549.50;1,860.00;1,761.25
Apr 11, 2025 7:00 PM;Apr 11, 2025 8:00 PM;4,812.25;1,748.75;1,489.00;9,443.25;1,770.50;106.25;-;7,297.75;4,808.00;8,805.50;5,338.00;1,776.50
Apr 11, 2025 8:00 PM;Apr 11, 2025 9:00 PM;4,844.75;1,748.75;1,393.75;8,075.00;72.75;108.25;-;7,112.50;4,889.50;9,235.25;6,131.75;1,795.75
Apr 11, 2025 9:00 PM;Apr 11, 2025 10:00 PM;4,727.50;1,388.25;1,729.00;7,719.50;32.00;112.50;-;7,095.25;4,848.00;8,760.75;4,695.25;1,827.75
Apr 11, 2025 10:00 PM;Apr 11, 2025 11:00 PM;4,546.75;1,257.25;1,932.50;7,199.50;19.00;117.25;-;7,110.50;4,771.25;8,456.75;2,874.50;1,833.75
Apr 11, 2025 11:00 PM;Apr 12, 2025 12:00 AM;4,377.25;1,211.50;1,948.25;6,149.25;12.00;118.25;-;7,113.25;4,654.75;8,019.50;2,590.75;1,841.00
Apr 12, 2025 12:00 AM;Apr 12, 2025 1:00 AM;4,178.25;1,148.00;1,680.25;5,387.75;14.00;119.00;-;7,115.00;4,420.00;7,312.25;2,376.25;1,691.75
Apr 12, 2025 1:00 AM;Apr 12, 2025 2:00 AM;4,087.50;1,144.25;1,162.75;4,808.00;7.25;120.00;-;7,101.25;4,323.75;7,371.00;1,124.50;1,615.50
Apr 12, 2025 2:00 AM;Apr 12, 2025 3:00 AM;4,062.75;1,137.75;951.00;4,384.75;7.50;121.25;-;7,131.00;4,310.50;7,424.75;799.25;1,608.50
Apr 12, 2025 3:00 AM;Apr 12, 2025 4:00 AM;4,067.00;1,118.50;924.50;4,192.00;6.00;120.75;-;7,127.50;4,307.50;7,446.25;682.25;1,653.50
Apr 12, 2025 4:00 AM;Apr 12, 2025 5:00 AM;4,165.50;1,109.25;802.25;4,040.50;6.50;119.25;-;7,130.25;4,316.75;6,792.75;894.75;1,660.50
Apr 12, 2025 5:00 AM;Apr 12, 2025 6:00 AM;4,309.25;1,149.00;641.00;3,989.00;6.25;117.75;-;7,153.75;4,378.50;6,483.00;1,105.75;1,667.25
Apr 12, 2025 6:00 AM;Apr 12, 2025 7:00 AM;4,454.00;1,142.00;539.25;4,216.25;262.50;117.25;-;7,153.25;4,489.75;6,482.50;3,503.25;1,674.00
Apr 12, 2025 7:00 AM;Apr 12, 2025 8:00 AM;4,452.50;1,149.25;451.00;4,336.00;4,136.25;118.50;-;7,170.25;4,508.75;6,280.00;2,657.25;1,699.50
Apr 12, 2025 8:00 AM;Apr 12, 2025 9:00 AM;4,334.50;1,183.50;401.50;3,930.50;13,414.25;116.25;-;6,658.75;3,309.75;5,181.25;1,256.75;1,711.25
Apr 12, 2025 9:00 AM;Apr 12, 2025 10:00 AM;4,121.25;1,262.25;385.25;2,661.50;25,003.00;115.75;-;5,136.75;1,347.25;3,824.75;274.25;1,705.25
Apr 12, 2025 10:00 AM;Apr 12, 2025 11:00 AM;3,930.50;1,303.50;96.50;2,168.75;35,691.00;116.00;-;3,397.50;651.00;2,214.25;109.25;1,592.25
Apr 12, 2025 11:00 AM;Apr 12, 2025 12:00 PM;3,706.00;1,236.75;223.25;2,259.25;43,253.00;111.50;-;3,166.25;638.00;1,908.25;35.00;1,437.00
Apr 12, 2025 12:00 PM;Apr 12, 2025 1:00 PM;3,600.00;1,247.75;153.00;1,697.00;45,377.25;110.25;-;3,121.00;602.25;1,869.75;11.25;1,380.25
Apr 12, 2025 1:00 PM;Apr 12, 2025 2:00 PM;3,566.50;1,199.50;185.50;1,523.50;46,641.75;107.00;-;3,143.75;597.00;1,816.50;3.25;1,383.25
Apr 12, 2025 2:00 PM;Apr 12, 2025 3:00 PM;3,542.50;1,207.50;336.50;1,746.25;44,882.25;106.00;-;3,159.00;596.25;1,815.25;3.00;1,337.00
Apr 12, 2025 3:00 PM;Apr 12, 2025 4:00 PM;3,580.50;1,169.75;587.00;3,013.75;40,494.75;104.50;-;3,163.75;610.25;1,813.25;0.50;1,384.75
Apr 12, 2025 4:00 PM;Apr 12, 2025 5:00 PM;3,732.50;1,178.75;1,184.75;3,743.50;33,185.25;103.75;-;3,147.50;629.00;1,833.50;2.75;1,373.00
Apr 12, 2025 5:00 PM;Apr 12, 2025 6:00 PM;4,038.75;1,234.25;2,159.25;4,966.00;22,385.00;104.25;-;3,771.25;772.00;2,761.50;226.00;1,560.00
Apr 12, 2025 6:00 PM;Apr 12, 2025 7:00 PM;4,417.00;1,293.50;3,026.00;5,696.50;9,850.25;104.00;-;5,895.50;1,066.75;5,133.75;3,503.25;1,613.25
Apr 12, 2025 7:00 PM;Apr 12, 2025 8:00 PM;4,678.00;1,414.50;4,339.75;6,729.00;1,972.75;104.75;-;6,437.50;1,127.00;6,408.25;6,045.00;1,629.50
Apr 12, 2025 8:00 PM;Apr 12, 2025 9:00 PM;4,716.75;1,567.75;4,885.75;10,875.75;69.25;107.25;-;6,221.25;1,318.00;6,208.25;6,121.00;1,651.50
Apr 12, 2025 9:00 PM;Apr 12, 2025 10:00 PM;4,590.50;1,247.50;4,887.50;15,596.00;24.50;109.00;-;5,892.00;1,334.00;6,430.50;5,104.00;1,669.50
Apr 12, 2025 10:00 PM;Apr 12, 2025 11:00 PM;4,415.75;1,167.50;4,990.00;17,937.00;18.00;110.75;-;5,260.00;1,267.25;5,865.75;4,045.25;1,652.25
Apr 12, 2025 11:00 PM;Apr 13, 2025 12:00 AM;4,234.25;1,126.25;4,867.00;20,344.00;10.50;111.25;-;3,990.25;1,391.75;5,222.25;2,568.50;1,656.75
Apr 13, 2025 12:00 AM;Apr 13, 2025 1:00 AM;4,092.50;1,154.50;4,804.50;21,620.25;19.25;111.00;-;3,330.25;1,372.75;4,408.75;1,087.75;1,612.25
Apr 13, 2025 1:00 AM;Apr 13, 2025 2:00 AM;4,030.25;1,133.25;5,229.75;21,719.75;9.25;111.75;-;3,172.75;1,353.50;4,172.75;47.75;1,532.25
Apr 13, 2025 2:00 AM;Apr 13, 2025 3:00 AM;4,014.50;1,160.25;5,294.50;21,164.50;7.25;112.25;-;3,149.75;1,364.25;3,926.75;58.00;1,534.00
Apr 13, 2025 3:00 AM;Apr 13, 2025 4:00 AM;3,995.50;1,168.25;5,172.75;21,122.50;10.00;111.25;-;3,159.00;1,400.00;3,866.75;260.50;1,533.00
Apr 13, 2025 4:00 AM;Apr 13, 2025 5:00 AM;4,015.50;1,194.00;5,372.75;21,563.50;7.25;111.00;-;3,151.25;1,363.00;3,925.75;31.50;1,556.50
Apr 13, 2025 5:00 AM;Apr 13, 2025 6:00 AM;4,091.75;1,191.75;5,203.25;21,873.50;6.50;111.25;-;3,147.75;1,364.50;3,881.25;77.75;1,521.00
Apr 13, 2025 6:00 AM;Apr 13, 2025 7:00 AM;4,156.00;1,141.00;5,107.25;22,633.00;267.75;110.75;-;3,155.50;1,086.25;4,086.00;10.00;1,549.25
Apr 13, 2025 7:00 AM;Apr 13, 2025 8:00 AM;4,199.25;1,135.25;4,708.25;22,156.75;3,394.50;109.75;-;3,155.75;1,057.00;3,530.25;23.25;1,510.00
Apr 13, 2025 8:00 AM;Apr 13, 2025 9:00 AM;4,150.25;1,181.25;4,216.25;20,149.50;9,355.75;109.00;-;3,151.50;1,065.25;2,434.25;31.00;1,548.00
Apr 13, 2025 9:00 AM;Apr 13, 2025 10:00 AM;4,045.75;1,193.75;4,336.50;17,696.25;15,441.50;111.00;-;3,196.25;1,079.25;1,877.50;203.25;1,500.00
Apr 13, 2025 10:00 AM;Apr 13, 2025 11:00 AM;3,876.50;1,151.50;4,623.25;18,203.25;20,981.25;109.75;-;3,210.25;1,087.50;1,839.00;78.75;1,448.50
Apr 13, 2025 11:00 AM;Apr 13, 2025 12:00 PM;3,789.50;1,199.25;2,939.00;19,692.25;24,025.75;110.50;-;3,275.75;1,131.00;1,842.00;194.00;1,404.50
Apr 13, 2025 12:00 PM;Apr 13, 2025 1:00 PM;3,680.75;1,170.75;3,085.75;21,341.00;25,299.00;110.25;-;3,422.50;1,284.75;1,885.75;16.25;1,393.50
Apr 13, 2025 1:00 PM;Apr 13, 2025 2:00 PM;3,654.75;1,173.00;3,457.50;22,386.75;24,357.25;109.75;-;3,574.75;1,122.75;1,873.50;27.50;1,396.50
Apr 13, 2025 2:00 PM;Apr 13, 2025 3:00 PM;3,635.00;1,216.50;3,650.25;22,271.25;22,900.25;109.00;-;3,570.25;1,048.50;1,869.75;14.00;1,389.75
Apr 13, 2025 3:00 PM;Apr 13, 2025 4:00 PM;3,661.75;1,190.25;4,105.75;21,756.50;20,142.25;108.75;-;3,402.25;1,076.50;1,887.75;21.50;1,397.50
Apr 13, 2025 4:00 PM;Apr 13, 2025 5:00 PM;3,785.25;1,174.50;3,380.50;21,990.75;16,087.00;109.50;-;3,385.25;1,103.00;2,029.25;30.25;1,454.50
Apr 13, 2025 5:00 PM;Apr 13, 2025 6:00 PM;4,028.75;1,165.25;4,732.75;19,000.00;11,371.00;108.00;-;5,096.50;1,636.75;2,450.50;13.25;1,505.25
Apr 13, 2025 6:00 PM;Apr 13, 2025 7:00 PM;4,344.25;1,214.00;3,392.25;14,979.50;6,163.25;107.00;-;7,079.75;2,865.50;3,970.50;697.50;1,530.50
Apr 13, 2025 7:00 PM;Apr 13, 2025 8:00 PM;4,582.50;1,298.00;2,888.50;10,492.00;1,546.75;106.50;-;7,878.25;4,070.75;4,885.50;2,939.25;1,478.25
Apr 13, 2025 8:00 PM;Apr 13, 2025 9:00 PM;4,682.50;1,310.75;2,429.25;8,322.00;37.75;108.00;-;8,255.75;4,799.75;5,384.50;4,206.50;1,524.00
Apr 13, 2025 9:00 PM;Apr 13, 2025 10:00 PM;4,623.25;1,363.50;2,076.00;7,339.25;6.75;108.75;-;8,482.00;4,900.00;5,766.00;3,550.50;1,574.75
Apr 13, 2025 10:00 PM;Apr 13, 2025 11:00 PM;4,469.75;1,384.75;2,116.75;6,192.50;8.50;110.00;-;8,770.00;4,892.50;5,722.00;3,141.00;1,586.00
Apr 13, 2025 11:00 PM;Apr 14, 2025 12:00 AM;4,258.00;1,219.50;2,148.00;5,490.25;8.00;112.50;-;8,937.50;4,761.50;5,518.25;937.00;1,561.00
Apr 14, 2025 12:00 AM;Apr 14, 2025 1:00 AM;4,015.50;1,174.75;1,798.50;4,639.25;10.50;113.75;-;9,015.00;4,536.75;4,942.25;573.00;1,523.50
Apr 14, 2025 1:00 AM;Apr 14, 2025 2:00 AM;3,954.25;1,299.25;1,333.25;3,797.50;6.75;113.00;-;9,106.50;4,460.25;4,721.25;177.75;1,557.75
Apr 14, 2025 2:00 AM;Apr 14, 2025 3:00 AM;3,943.00;1,307.25;1,292.75;3,504.75;5.25;113.25;-;9,104.75;4,443.50;4,872.50;288.75;1,564.50
Apr 14, 2025 3:00 AM;Apr 14, 2025 4:00 AM;3,948.75;1,287.50;1,699.50;3,748.25;5.00;114.00;-;9,068.75;4,495.00;4,978.25;414.00;1,542.50
Apr 14, 2025 4:00 AM;Apr 14, 2025 5:00 AM;3,991.00;1,231.75;2,455.75;4,131.25;5.00;112.75;-;9,168.75;5,063.75;5,602.00;227.00;1,538.50
Apr 14, 2025 5:00 AM;Apr 14, 2025 6:00 AM;4,099.25;1,259.25;2,432.00;4,308.00;5.75;112.00;-;9,431.25;5,738.50;6,536.75;624.50;1,555.00
Apr 14, 2025 6:00 AM;Apr 14, 2025 7:00 AM;4,399.75;1,351.50;1,944.75;4,594.25;260.50;112.00;-;9,730.25;6,412.50;8,328.25;3,977.50;1,629.75
Apr 14, 2025 7:00 AM;Apr 14, 2025 8:00 AM;4,553.00;1,465.75;1,402.00;4,829.75;3,095.25;111.25;-;9,921.75;7,017.00;8,631.50;5,247.75;1,619.00
Apr 14, 2025 8:00 AM;Apr 14, 2025 9:00 AM;4,540.00;1,437.00;746.50;4,378.25;9,545.25;112.00;-;10,089.50;6,934.25;8,641.25;4,692.75;1,583.00
Apr 14, 2025 9:00 AM;Apr 14, 2025 10:00 AM;4,354.25;1,368.00;579.00;3,689.50;18,700.00;108.75;-;10,057.75;6,504.50;7,453.00;1,590.00;1,528.00
Apr 14, 2025 10:00 AM;Apr 14, 2025 11:00 AM;4,030.75;1,392.50;406.50;4,305.50;28,088.50;103.25;-;9,432.25;4,656.50;3,860.75;107.25;1,548.00
Apr 14, 2025 11:00 AM;Apr 14, 2025 12:00 PM;3,881.75;1,373.75;267.50;4,977.25;35,384.00;108.25;-;7,217.00;3,265.50;2,908.75;15.75;1,550.50
Apr 14, 2025 12:00 PM;Apr 14, 2025 1:00 PM;3,784.00;1,353.25;215.75;4,566.00;38,167.75;109.75;-;5,873.00;2,937.75;2,890.75;0.75;1,556.00
Apr 14, 2025 1:00 PM;Apr 14, 2025 2:00 PM;3,748.75;1,318.75;133.25;3,926.50;38,448.00;109.50;-;5,893.00;2,913.00;2,835.50;1.50;1,560.25
Apr 14, 2025 2:00 PM;Apr 14, 2025 3:00 PM;3,777.00;1,340.75;75.00;2,899.50;37,468.00;110.00;-;6,014.50;2,882.75;2,735.00;10.00;1,531.00
Apr 14, 2025 3:00 PM;Apr 14, 2025 4:00 PM;3,835.25;1,342.00;103.50;1,947.75;34,331.25;108.75;-;7,832.00;3,262.00;2,871.75;78.25;1,513.50
Apr 14, 2025 4:00 PM;Apr 14, 2025 5:00 PM;4,037.75;1,356.75;152.25;1,302.50;28,769.00;106.25;-;8,926.00;4,156.50;3,399.75;48.50;1,492.00
Apr 14, 2025 5:00 PM;Apr 14, 2025 6:00 PM;4,296.50;1,312.25;415.00;1,117.75;19,610.50;104.75;-;10,073.50;5,668.50;6,303.00;1,364.75;1,511.25
Apr 14, 2025 6:00 PM;Apr 14, 2025 7:00 PM;4,637.50;1,424.75;1,193.75;1,582.25;9,360.75;104.25;-;10,190.75;6,490.25;8,745.50;4,601.75;1,606.00
Apr 14, 2025 7:00 PM;Apr 14, 2025 8:00 PM;4,751.00;1,468.25;1,930.00;3,110.00;2,159.75;106.50;-;10,235.50;6,660.25;9,518.50;5,965.75;1,569.50
Apr 14, 2025 8:00 PM;Apr 14, 2025 9:00 PM;4,712.25;1,485.00;2,736.50;6,683.50;73.75;109.00;-;10,226.50;6,731.25;9,565.25;5,886.50;1,552.25
Apr 14, 2025 9:00 PM;Apr 14, 2025 10:00 PM;4,599.00;1,264.00;3,399.75;12,577.50;26.25;110.75;-;10,236.00;6,301.50;8,118.25;4,045.50;1,579.50
Apr 14, 2025 10:00 PM;Apr 14, 2025 11:00 PM;4,333.75;1,196.25;3,782.00;16,861.50;7.75;112.00;-;10,273.50;4,899.50;5,736.00;1,462.00;1,562.75
Apr 14, 2025 11:00 PM;Apr 15, 2025 12:00 AM;4,149.25;1,180.50;4,000.75;19,705.00;8.50;112.00;-;9,870.50;3,399.25;4,911.75;316.75;1,591.00
Apr 15, 2025 12:00 AM;Apr 15, 2025 1:00 AM;4,005.00;1,150.75;4,234.50;21,157.00;6.00;113.50;-;7,945.25;2,844.50;4,780.25;156.75;1,635.50
Apr 15, 2025 1:00 AM;Apr 15, 2025 2:00 AM;3,927.50;1,206.00;4,714.25;21,413.25;6.75;114.00;-;6,871.75;2,991.25;4,229.75;146.50;1,643.00
Apr 15, 2025 2:00 AM;Apr 15, 2025 3:00 AM;3,886.00;1,142.25;4,682.00;21,025.75;6.25;114.25;-;6,926.50;3,284.50;4,405.25;98.75;1,638.25
Apr 15, 2025 3:00 AM;Apr 15, 2025 4:00 AM;3,896.25;1,169.25;4,686.50;20,800.25;6.25;115.75;-;7,071.00;3,454.75;4,751.50;25.75;1,645.00
Apr 15, 2025 4:00 AM;Apr 15, 2025 5:00 AM;3,945.25;1,187.50;4,777.25;20,997.00;6.25;116.75;-;7,009.00;3,510.50;5,337.25;39.25;1,494.00
Apr 15, 2025 5:00 AM;Apr 15, 2025 6:00 AM;4,108.00;1,180.75;4,886.50;20,572.00;8.00;117.25;-;7,467.25;4,022.50;6,162.50;101.25;1,417.00
Apr 15, 2025 6:00 AM;Apr 15, 2025 7:00 AM;4,404.25;1,280.75;4,896.00;20,860.00;367.50;117.00;-;8,966.75;4,902.75;7,026.50;1,983.50;1,418.50
Apr 15, 2025 7:00 AM;Apr 15, 2025 8:00 AM;4,548.25;1,346.50;5,251.25;18,508.75;4,411.50;111.50;-;8,820.75;4,889.25;7,227.75;4,349.75;1,404.50
Apr 15, 2025 8:00 AM;Apr 15, 2025 9:00 AM;4,499.75;1,330.00;5,533.75;14,836.75;13,285.25;109.50;-;8,055.25;4,521.00;6,695.25;2,580.75;1,398.75
Apr 15, 2025 9:00 AM;Apr 15, 2025 10:00 AM;4,172.25;1,251.75;5,286.00;12,770.00;23,317.75;106.50;-;7,566.50;3,445.50;5,160.50;719.50;1,462.25
Apr 15, 2025 10:00 AM;Apr 15, 2025 11:00 AM;3,876.25;1,298.00;5,021.50;13,152.50;30,737.75;104.50;-;5,826.25;3,082.00;3,770.00;10.75;1,549.25
Apr 15, 2025 11:00 AM;Apr 15, 2025 12:00 PM;3,725.00;1,331.25;4,520.00;14,603.50;34,070.75;104.75;-;5,539.50;3,168.75;3,446.75;151.25;1,521.25
Apr 15, 2025 12:00 PM;Apr 15, 2025 1:00 PM;3,649.50;1,313.75;3,960.25;16,384.00;33,186.25;105.75;-;5,397.75;3,243.75;3,302.25;51.25;1,488.25
Apr 15, 2025 1:00 PM;Apr 15, 2025 2:00 PM;3,612.25;1,305.00;3,899.25;18,117.50;31,332.25;107.75;-;5,546.00;3,492.25;3,281.00;89.75;1,445.75
Apr 15, 2025 2:00 PM;Apr 15, 2025 3:00 PM;3,616.00;1,330.50;3,058.00;18,418.75;28,161.50;106.25;-;5,656.50;3,736.25;3,137.50;134.25;1,452.50
Apr 15, 2025 3:00 PM;Apr 15, 2025 4:00 PM;3,691.75;1,316.75;2,899.50;17,943.50;23,222.75;104.25;-;6,820.00;4,032.50;3,096.25;241.00;1,479.25
Apr 15, 2025 4:00 PM;Apr 15, 2025 5:00 PM;3,870.50;1,300.75;2,806.50;18,120.25;17,540.25;105.25;-;8,036.00;4,637.75;3,319.75;61.25;1,479.25
Apr 15, 2025 5:00 PM;Apr 15, 2025 6:00 PM;4,073.00;1,402.50;2,718.50;18,775.50;12,289.25;104.75;-;9,504.00;5,092.25;4,617.25;470.25;1,497.25
Apr 15, 2025 6:00 PM;Apr 15, 2025 7:00 PM;4,379.25;1,386.25;3,158.75;18,603.00;6,626.50;104.00;-;9,709.25;5,309.75;5,886.50;1,525.25;1,499.25
Apr 15, 2025 7:00 PM;Apr 15, 2025 8:00 PM;4,575.00;1,437.50;3,639.00;16,802.25;1,715.50;106.50;-;10,344.75;5,409.50;6,623.50;2,747.25;1,479.50
Apr 15, 2025 8:00 PM;Apr 15, 2025 9:00 PM;4,612.25;1,529.00;4,552.00;14,809.75;40.75;108.75;-;10,260.50;5,467.75;7,148.50;3,707.00;1,488.00
Apr 15, 2025 9:00 PM;Apr 15, 2025 10:00 PM;4,600.75;1,871.50;3,656.00;12,464.75;19.75;111.25;-;10,509.75;5,241.00;6,908.50;3,411.50;1,566.75
Apr 15, 2025 10:00 PM;Apr 15, 2025 11:00 PM;4,428.00;1,466.00;3,240.75;10,864.25;16.50;112.75;-;10,498.00;4,817.00;6,205.50;4,311.00;1,526.00
