Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jan 1, 2024 12:00 AM;Jan 1, 2024 1:00 AM;3,920.75;1,968.50;5,679.25;29,583.75;3.25;142.00;0.00;3,391.75;1,860.75;2,893.25;489.50;1,589.75
Jan 1, 2024 1:00 AM;Jan 1, 2024 2:00 AM;3,884.50;1,981.75;5,345.75;29,493.00;3.00;141.50;0.00;3,372.75;1,854.75;2,824.50;415.75;1,538.25
Jan 1, 2024 2:00 AM;Jan 1, 2024 3:00 AM;3,869.00;2,002.00;5,188.50;29,573.50;3.00;141.00;0.00;3,373.50;1,828.75;2,852.25;403.75;1,531.75
Jan 1, 2024 3:00 AM;Jan 1, 2024 4:00 AM;3,844.00;2,010.50;4,674.25;29,037.50;3.25;141.00;0.00;3,393.00;1,817.50;2,874.25;325.50;1,549.00
Jan 1, 2024 4:00 AM;Jan 1, 2024 5:00 AM;3,849.50;2,032.75;4,439.25;28,970.00;3.00;141.00;0.00;3,393.75;1,832.75;2,857.00;177.75;1,515.75
Jan 1, 2024 5:00 AM;Jan 1, 2024 6:00 AM;3,886.75;2,040.25;4,624.75;29,096.75;3.25;140.00;0.00;3,399.25;1,831.50;2,895.25;180.00;1,507.00
Jan 1, 2024 6:00 AM;Jan 1, 2024 7:00 AM;3,945.75;1,952.50;4,285.25;29,083.25;3.25;139.25;0.00;3,435.00;1,835.00;2,884.50;148.25;1,502.50
Jan 1, 2024 7:00 AM;Jan 1, 2024 8:00 AM;4,049.00;1,948.25;3,897.25;29,672.00;4.00;140.00;0.00;3,420.25;1,848.25;2,867.75;152.50;1,491.75
Jan 1, 2024 8:00 AM;Jan 1, 2024 9:00 AM;4,149.50;1,972.00;3,856.50;30,346.00;425.25;139.25;0.00;3,418.00;1,835.00;2,870.00;25.75;1,492.25
Jan 1, 2024 9:00 AM;Jan 1, 2024 10:00 AM;4,149.25;1,975.75;3,231.50;30,440.25;3,217.50;139.25;0.00;3,414.50;1,816.25;2,837.25;143.00;1,486.25
Jan 1, 2024 10:00 AM;Jan 1, 2024 11:00 AM;4,074.25;1,997.25;3,470.00;30,315.25;6,342.50;139.00;0.00;3,488.50;1,859.50;2,849.00;61.75;1,549.75
Jan 1, 2024 11:00 AM;Jan 1, 2024 12:00 PM;4,026.00;2,062.50;3,573.25;30,266.25;8,136.50;139.25;0.00;3,390.75;1,891.75;2,773.50;94.75;1,572.00
Jan 1, 2024 12:00 PM;Jan 1, 2024 1:00 PM;3,968.00;2,023.50;3,296.00;30,406.75;7,771.50;139.75;0.00;3,388.75;1,910.50;2,810.50;128.25;1,581.75
Jan 1, 2024 1:00 PM;Jan 1, 2024 2:00 PM;3,955.25;1,934.75;3,278.50;29,770.75;6,366.00;138.00;0.00;3,401.50;1,913.75;2,760.75;77.00;1,535.25
Jan 1, 2024 2:00 PM;Jan 1, 2024 3:00 PM;3,993.75;1,925.50;3,304.25;28,508.50;4,199.25;138.00;0.00;3,568.50;1,915.75;2,809.50;587.25;1,518.50
Jan 1, 2024 3:00 PM;Jan 1, 2024 4:00 PM;4,091.75;1,936.25;3,809.75;27,437.00;1,422.50;138.25;0.00;3,546.75;1,955.75;2,909.50;1,437.75;1,497.75
Jan 1, 2024 4:00 PM;Jan 1, 2024 5:00 PM;4,269.75;1,917.00;4,230.50;27,379.75;83.50;144.50;0.00;3,555.75;2,064.25;3,429.25;1,883.00;1,517.25
Jan 1, 2024 5:00 PM;Jan 1, 2024 6:00 PM;4,398.75;2,014.25;4,448.00;27,987.75;5.75;153.50;0.00;3,691.25;2,182.00;3,701.50;2,981.00;1,538.50
Jan 1, 2024 6:00 PM;Jan 1, 2024 7:00 PM;4,440.50;2,062.75;4,487.00;27,035.75;5.25;149.00;0.00;3,686.25;2,229.75;3,706.75;4,145.50;1,537.50
Jan 1, 2024 7:00 PM;Jan 1, 2024 8:00 PM;4,402.00;2,031.00;4,588.75;26,403.75;4.50;140.00;0.00;3,735.00;2,220.25;3,485.00;2,952.75;1,530.00
Jan 1, 2024 8:00 PM;Jan 1, 2024 9:00 PM;4,291.50;1,977.75;4,638.75;25,502.25;3.25;137.75;0.00;3,740.25;2,164.75;3,318.00;1,117.50;1,533.75
Jan 1, 2024 9:00 PM;Jan 1, 2024 10:00 PM;4,205.00;1,941.75;4,654.25;24,367.50;3.00;138.50;0.00;3,615.50;2,109.00;3,348.00;697.00;1,550.50
Jan 1, 2024 10:00 PM;Jan 1, 2024 11:00 PM;4,098.25;1,968.00;4,559.75;22,961.75;2.75;139.25;0.00;3,639.25;1,978.25;3,233.25;572.25;1,554.50
Jan 1, 2024 11:00 PM;Jan 2, 2024 12:00 AM;3,993.25;1,945.25;3,722.75;21,868.75;3.00;140.50;0.00;3,591.75;1,853.75;3,216.00;343.75;1,597.25
Jan 2, 2024 12:00 AM;Jan 2, 2024 1:00 AM;3,895.00;1,919.00;3,619.25;20,845.75;3.25;141.00;0.00;3,472.25;1,770.00;3,211.50;120.00;1,637.50
Jan 2, 2024 1:00 AM;Jan 2, 2024 2:00 AM;3,855.50;1,930.50;3,763.75;19,916.75;3.00;141.25;0.00;3,474.25;1,763.75;3,134.75;37.25;1,595.00
Jan 2, 2024 2:00 AM;Jan 2, 2024 3:00 AM;3,840.75;1,963.00;3,696.00;19,817.25;3.25;141.25;0.00;3,444.75;1,789.50;3,200.50;153.50;1,595.25
Jan 2, 2024 3:00 AM;Jan 2, 2024 4:00 AM;3,845.25;1,856.00;4,018.00;21,004.00;3.50;140.50;0.00;3,441.00;1,879.25;3,280.75;7.50;1,571.50
Jan 2, 2024 4:00 AM;Jan 2, 2024 5:00 AM;3,861.50;1,878.75;4,777.00;22,675.75;3.00;141.00;0.00;3,439.25;1,918.25;3,382.50;51.00;1,553.75
Jan 2, 2024 5:00 AM;Jan 2, 2024 6:00 AM;3,904.25;1,891.00;5,096.00;25,176.75;3.25;140.25;0.00;3,431.25;1,975.00;3,716.25;185.25;1,586.25
Jan 2, 2024 6:00 AM;Jan 2, 2024 7:00 AM;4,038.75;1,867.00;5,178.50;28,163.25;3.50;148.75;0.00;3,388.50;2,082.50;4,178.25;366.50;1,622.25
Jan 2, 2024 7:00 AM;Jan 2, 2024 8:00 AM;4,189.50;1,914.75;5,190.75;29,854.50;3.00;151.25;0.00;3,350.50;2,152.00;4,773.50;962.50;1,619.00
Jan 2, 2024 8:00 AM;Jan 2, 2024 9:00 AM;4,296.75;1,931.50;5,175.75;30,872.50;50.75;163.50;0.00;3,383.00;2,238.75;5,546.75;1,358.50;1,657.25
Jan 2, 2024 9:00 AM;Jan 2, 2024 10:00 AM;4,345.50;2,154.75;5,187.75;30,646.50;538.00;180.25;0.00;3,687.00;2,271.00;6,004.25;2,419.25;1,712.50
Jan 2, 2024 10:00 AM;Jan 2, 2024 11:00 AM;4,335.25;1,991.25;5,186.25;30,483.50;1,390.00;188.50;0.00;3,994.50;2,284.00;6,063.75;1,418.00;1,717.75
Jan 2, 2024 11:00 AM;Jan 2, 2024 12:00 PM;4,302.25;1,989.50;4,353.75;29,014.00;2,153.25;192.00;0.00;4,383.75;2,307.00;6,101.75;1,710.50;1,698.00
Jan 2, 2024 12:00 PM;Jan 2, 2024 1:00 PM;4,265.25;2,225.25;3,806.00;27,920.25;2,625.50;193.00;0.00;4,794.50;2,288.50;6,216.50;3,017.25;1,749.25
Jan 2, 2024 1:00 PM;Jan 2, 2024 2:00 PM;4,196.25;1,988.00;3,366.25;27,443.00;2,307.00;190.25;0.00;4,802.75;2,380.00;6,177.50;2,311.25;1,731.00
Jan 2, 2024 2:00 PM;Jan 2, 2024 3:00 PM;4,218.75;2,046.75;3,298.00;26,906.25;1,232.75;190.75;0.00;4,982.75;2,292.25;6,189.50;3,616.50;1,708.50
Jan 2, 2024 3:00 PM;Jan 2, 2024 4:00 PM;4,316.75;2,115.25;3,251.50;27,167.25;343.75;195.75;0.00;4,645.25;2,282.50;6,325.75;4,172.00;1,705.00
Jan 2, 2024 4:00 PM;Jan 2, 2024 5:00 PM;4,450.50;2,071.00;3,734.50;28,748.50;12.50;196.00;0.00;4,707.75;2,282.25;6,536.00;4,892.50;1,722.25
Jan 2, 2024 5:00 PM;Jan 2, 2024 6:00 PM;4,517.00;2,085.25;5,059.00;30,712.75;4.00;198.00;0.00;4,555.50;2,309.00;6,524.50;3,714.25;1,754.50
Jan 2, 2024 6:00 PM;Jan 2, 2024 7:00 PM;4,509.00;1,982.50;6,032.25;32,516.25;3.75;199.00;0.00;4,511.75;2,273.00;6,381.25;2,798.25;1,786.25
Jan 2, 2024 7:00 PM;Jan 2, 2024 8:00 PM;4,424.25;1,991.00;6,402.50;34,632.25;3.25;194.25;0.00;4,097.25;2,214.00;6,011.00;1,728.00;1,779.00
Jan 2, 2024 8:00 PM;Jan 2, 2024 9:00 PM;4,259.25;1,934.75;6,434.00;36,043.75;2.50;185.75;0.00;3,784.00;2,172.50;5,225.75;1,013.00;1,718.50
Jan 2, 2024 9:00 PM;Jan 2, 2024 10:00 PM;4,167.00;1,902.75;6,373.75;37,234.50;3.00;175.00;0.00;3,498.50;2,144.00;4,694.75;546.50;1,685.75
Jan 2, 2024 10:00 PM;Jan 2, 2024 11:00 PM;4,070.50;1,928.00;6,056.00;37,172.00;3.50;163.00;0.00;3,562.25;2,094.25;4,073.75;469.00;1,629.25
Jan 2, 2024 11:00 PM;Jan 3, 2024 12:00 AM;3,976.25;1,929.25;5,661.00;37,663.75;3.00;153.50;0.00;3,628.25;2,051.25;3,716.25;235.50;1,634.25
Jan 3, 2024 12:00 AM;Jan 3, 2024 1:00 AM;3,890.50;1,869.00;3,957.75;36,707.75;3.00;143.00;0.00;3,465.50;2,061.25;3,501.25;53.00;1,833.25
Jan 3, 2024 1:00 AM;Jan 3, 2024 2:00 AM;3,851.25;1,833.75;3,200.75;36,906.25;3.00;140.25;0.00;3,426.00;2,019.50;3,384.25;9.75;1,799.50
Jan 3, 2024 2:00 AM;Jan 3, 2024 3:00 AM;3,822.25;1,846.50;3,077.50;37,340.25;3.00;140.00;0.00;3,429.50;2,001.25;3,501.75;20.75;1,762.00
Jan 3, 2024 3:00 AM;Jan 3, 2024 4:00 AM;3,827.75;1,880.75;2,897.00;37,466.25;3.00;140.00;0.00;3,402.75;2,013.50;3,468.00;12.75;1,760.25
Jan 3, 2024 4:00 AM;Jan 3, 2024 5:00 AM;3,840.50;1,907.00;2,893.25;38,304.00;3.00;140.00;0.00;3,402.00;2,039.00;3,487.00;11.00;1,738.25
Jan 3, 2024 5:00 AM;Jan 3, 2024 6:00 AM;3,879.25;1,835.00;3,439.00;38,633.00;3.00;139.25;0.00;3,409.00;2,086.00;3,689.75;4.00;1,767.00
Jan 3, 2024 6:00 AM;Jan 3, 2024 7:00 AM;4,007.75;1,841.25;5,103.25;41,864.75;3.50;138.50;0.00;3,442.50;2,199.00;4,112.75;18.75;1,763.25
Jan 3, 2024 7:00 AM;Jan 3, 2024 8:00 AM;4,155.00;1,909.50;5,126.75;42,989.50;3.00;145.25;0.00;3,435.50;2,344.00;4,600.00;362.25;1,776.00
Jan 3, 2024 8:00 AM;Jan 3, 2024 9:00 AM;4,292.00;1,939.00;5,151.00;42,366.50;314.50;155.25;0.00;3,461.75;2,376.00;5,170.50;1,118.50;1,803.75
Jan 3, 2024 9:00 AM;Jan 3, 2024 10:00 AM;4,286.50;1,845.50;5,273.50;41,508.75;2,371.75;165.50;0.00;3,633.25;2,372.00;5,451.00;1,118.75;1,814.50
Jan 3, 2024 10:00 AM;Jan 3, 2024 11:00 AM;4,192.00;1,863.50;5,253.75;41,712.50;5,093.00;175.00;0.00;3,488.50;2,383.00;5,378.00;623.50;1,850.25
Jan 3, 2024 11:00 AM;Jan 3, 2024 12:00 PM;4,117.25;1,900.25;5,309.00;42,285.25;6,069.00;168.50;0.00;3,442.50;2,359.75;5,198.00;465.75;1,854.00
Jan 3, 2024 12:00 PM;Jan 3, 2024 1:00 PM;4,077.50;1,898.00;5,096.00;41,979.25;6,408.75;179.25;0.00;3,439.75;2,336.00;5,098.25;189.50;1,865.75
Jan 3, 2024 1:00 PM;Jan 3, 2024 2:00 PM;4,095.25;1,876.00;4,553.00;41,288.00;6,128.50;182.75;0.00;3,568.50;2,320.50;5,358.25;303.25;1,890.75
Jan 3, 2024 2:00 PM;Jan 3, 2024 3:00 PM;4,124.00;1,927.00;4,311.25;40,374.50;4,156.00;175.25;0.00;3,424.00;2,324.25;5,321.75;93.25;1,843.75
Jan 3, 2024 3:00 PM;Jan 3, 2024 4:00 PM;4,222.50;1,884.75;3,773.75;38,924.00;1,577.50;175.50;0.00;3,561.75;2,319.00;5,529.75;737.00;1,849.50
Jan 3, 2024 4:00 PM;Jan 3, 2024 5:00 PM;4,406.00;1,916.75;3,559.75;37,201.00;94.00;182.75;0.00;4,258.50;2,456.50;6,024.75;2,725.00;1,902.50
Jan 3, 2024 5:00 PM;Jan 3, 2024 6:00 PM;4,517.50;1,987.25;3,643.75;35,083.75;6.50;193.00;0.00;4,904.75;2,617.50;6,134.75;4,017.00;1,893.75
Jan 3, 2024 6:00 PM;Jan 3, 2024 7:00 PM;4,549.00;1,976.25;3,351.25;33,908.75;4.50;193.50;0.00;5,178.50;2,629.50;6,149.00;4,106.25;1,897.50
Jan 3, 2024 7:00 PM;Jan 3, 2024 8:00 PM;4,493.00;1,948.25;3,252.00;32,696.50;4.25;194.00;0.00;4,892.25;2,525.75;6,002.50;3,217.50;1,929.25
Jan 3, 2024 8:00 PM;Jan 3, 2024 9:00 PM;4,359.75;1,880.25;3,241.50;31,814.50;3.25;194.75;0.00;4,509.25;2,354.00;5,810.00;2,551.75;1,955.75
Jan 3, 2024 9:00 PM;Jan 3, 2024 10:00 PM;4,202.50;1,811.25;3,402.50;31,387.50;2.75;190.00;0.00;3,964.50;2,298.75;5,278.75;1,243.25;1,932.75
Jan 3, 2024 10:00 PM;Jan 3, 2024 11:00 PM;4,120.75;1,798.75;3,527.00;30,189.50;3.00;178.25;0.00;3,697.50;2,238.00;4,926.25;985.50;1,905.00
Jan 3, 2024 11:00 PM;Jan 4, 2024 12:00 AM;4,030.25;1,760.75;3,878.75;30,299.00;3.00;166.00;0.00;3,705.75;2,195.25;4,649.50;674.25;1,879.25
Jan 4, 2024 12:00 AM;Jan 4, 2024 1:00 AM;3,907.00;1,765.25;4,094.75;30,624.75;3.00;157.25;0.00;3,671.25;2,055.50;4,134.50;91.50;1,826.00
Jan 4, 2024 1:00 AM;Jan 4, 2024 2:00 AM;3,871.50;1,730.50;4,162.00;31,303.00;3.00;146.50;0.00;3,672.50;2,003.75;3,849.00;43.75;1,734.00
Jan 4, 2024 2:00 AM;Jan 4, 2024 3:00 AM;3,855.00;1,786.00;4,182.75;32,363.25;3.00;144.50;0.00;3,756.25;1,988.00;3,785.50;30.00;1,765.75
Jan 4, 2024 3:00 AM;Jan 4, 2024 4:00 AM;3,847.00;1,808.75;4,046.25;32,967.25;3.00;146.00;0.00;3,907.25;2,000.50;3,767.25;23.25;1,759.00
Jan 4, 2024 4:00 AM;Jan 4, 2024 5:00 AM;3,886.25;1,741.25;3,944.25;33,536.50;3.00;146.00;0.00;3,957.00;2,028.25;3,749.75;25.50;1,718.25
Jan 4, 2024 5:00 AM;Jan 4, 2024 6:00 AM;3,944.25;1,727.00;3,842.25;34,081.50;3.00;155.75;0.00;4,124.25;2,130.50;4,425.75;66.75;1,752.75
Jan 4, 2024 6:00 AM;Jan 4, 2024 7:00 AM;4,098.25;1,862.50;3,646.25;33,569.25;3.50;166.00;0.00;5,017.50;2,233.50;5,590.00;273.50;1,752.50
Jan 4, 2024 7:00 AM;Jan 4, 2024 8:00 AM;4,221.50;1,953.00;3,382.25;32,616.00;3.00;177.25;0.00;6,865.75;2,386.25;6,439.00;401.00;1,790.25
Jan 4, 2024 8:00 AM;Jan 4, 2024 9:00 AM;4,346.00;1,883.00;3,206.25;31,220.00;165.75;186.25;0.00;7,619.75;2,478.25;6,717.00;744.75;1,834.50
Jan 4, 2024 9:00 AM;Jan 4, 2024 10:00 AM;4,340.00;1,798.50;2,882.25;29,872.25;1,591.00;188.25;0.00;8,033.75;2,629.00;7,110.25;750.00;1,878.00
Jan 4, 2024 10:00 AM;Jan 4, 2024 11:00 AM;4,258.50;1,864.50;2,481.25;28,870.00;3,596.00;180.50;0.00;8,021.50;2,816.75;7,059.50;485.25;1,894.50
Jan 4, 2024 11:00 AM;Jan 4, 2024 12:00 PM;4,191.75;2,063.25;1,685.25;27,722.25;5,056.50;146.00;0.00;8,192.25;3,073.00;6,836.00;1,599.75;1,816.75
Jan 4, 2024 12:00 PM;Jan 4, 2024 1:00 PM;4,165.50;1,881.25;1,447.00;25,605.00;5,538.00;143.50;0.00;8,600.25;3,205.00;7,224.75;980.50;1,802.50
Jan 4, 2024 1:00 PM;Jan 4, 2024 2:00 PM;4,161.50;1,830.75;1,338.50;23,059.25;5,060.25;145.00;0.00;9,233.50;3,358.50;7,573.00;1,043.75;1,803.00
Jan 4, 2024 2:00 PM;Jan 4, 2024 3:00 PM;4,196.25;1,880.25;1,277.50;20,137.75;3,657.50;142.75;0.00;10,014.50;3,830.00;7,851.25;1,387.00;1,795.00
Jan 4, 2024 3:00 PM;Jan 4, 2024 4:00 PM;4,264.25;1,989.75;1,368.50;17,162.25;1,536.50;148.25;0.00;10,750.00;4,567.75;9,029.25;2,028.75;1,819.00
Jan 4, 2024 4:00 PM;Jan 4, 2024 5:00 PM;4,435.00;2,299.50;1,596.25;14,137.75;95.75;162.75;0.00;11,187.00;4,945.50;9,687.50;3,526.50;1,858.50
Jan 4, 2024 5:00 PM;Jan 4, 2024 6:00 PM;4,579.25;2,504.25;1,624.75;11,291.50;7.75;171.25;0.00;11,318.75;4,988.25;10,409.00;4,816.25;1,877.50
Jan 4, 2024 6:00 PM;Jan 4, 2024 7:00 PM;4,613.00;2,602.00;1,513.25;8,931.25;11.50;192.50;0.00;11,546.50;4,802.25;11,240.25;5,424.75;1,893.75
Jan 4, 2024 7:00 PM;Jan 4, 2024 8:00 PM;4,568.25;2,174.00;1,831.50;7,298.75;4.25;193.25;0.00;11,702.50;4,712.25;10,796.00;3,562.75;1,865.50
Jan 4, 2024 8:00 PM;Jan 4, 2024 9:00 PM;4,412.75;1,953.50;2,132.00;6,810.00;3.00;194.00;0.00;11,749.00;4,418.00;10,176.00;2,092.50;1,855.00
Jan 4, 2024 9:00 PM;Jan 4, 2024 10:00 PM;4,283.75;1,880.00;2,571.25;6,229.50;3.00;195.25;0.00;11,532.75;3,827.50;10,093.50;815.00;1,880.00
Jan 4, 2024 10:00 PM;Jan 4, 2024 11:00 PM;4,170.25;1,848.00;3,260.75;6,551.00;3.00;196.75;0.00;10,923.25;3,713.25;8,846.25;631.00;1,842.00
Jan 4, 2024 11:00 PM;Jan 5, 2024 12:00 AM;4,063.75;1,879.75;3,539.00;6,933.25;2.50;192.75;0.00;10,436.00;3,106.25;7,107.75;627.75;1,849.25
Jan 5, 2024 12:00 AM;Jan 5, 2024 1:00 AM;3,972.00;1,943.75;4,060.50;7,936.75;3.00;193.00;0.00;9,671.75;2,687.50;6,760.00;428.75;1,865.00
Jan 5, 2024 1:00 AM;Jan 5, 2024 2:00 AM;3,912.75;1,806.00;4,697.00;9,231.50;3.00;193.00;0.00;8,990.25;2,597.25;6,321.50;117.25;1,805.25
Jan 5, 2024 2:00 AM;Jan 5, 2024 3:00 AM;3,881.75;1,747.25;4,944.50;11,004.25;3.00;193.00;0.00;8,791.25;2,525.75;6,190.00;176.25;1,796.75
Jan 5, 2024 3:00 AM;Jan 5, 2024 4:00 AM;3,879.25;1,746.25;5,065.50;13,222.00;3.00;193.50;0.00;8,682.75;2,567.00;6,056.00;99.00;1,796.25
Jan 5, 2024 4:00 AM;Jan 5, 2024 5:00 AM;3,906.25;1,755.50;5,095.50;14,633.50;3.00;189.75;0.00;8,585.25;2,527.75;6,202.25;57.50;1,782.75
Jan 5, 2024 5:00 AM;Jan 5, 2024 6:00 AM;3,946.75;1,767.75;5,112.50;16,339.75;3.00;192.50;0.00;9,002.00;2,637.25;6,573.00;140.50;1,784.50
Jan 5, 2024 6:00 AM;Jan 5, 2024 7:00 AM;4,056.75;1,838.75;5,153.75;18,203.75;3.00;189.50;0.00;9,579.50;2,844.00;7,158.50;233.50;1,817.50
Jan 5, 2024 7:00 AM;Jan 5, 2024 8:00 AM;4,254.25;1,949.50;5,184.00;19,878.25;3.25;192.50;0.00;11,147.25;3,288.75;7,728.25;688.25;1,847.25
Jan 5, 2024 8:00 AM;Jan 5, 2024 9:00 AM;4,403.75;2,002.50;5,251.25;21,402.50;188.50;198.00;0.00;11,687.00;3,737.75;8,120.25;762.00;1,878.25
Jan 5, 2024 9:00 AM;Jan 5, 2024 10:00 AM;4,400.25;2,015.25;5,278.75;22,191.25;1,696.75;197.50;0.00;11,741.00;3,989.25;8,100.00;628.00;1,867.50
Jan 5, 2024 10:00 AM;Jan 5, 2024 11:00 AM;4,327.25;1,954.00;5,316.00;22,616.75;4,069.25;196.25;0.00;11,944.75;3,770.00;8,013.75;555.25;1,867.00
Jan 5, 2024 11:00 AM;Jan 5, 2024 12:00 PM;4,281.25;1,973.00;5,359.00;22,939.00;5,644.25;201.00;0.00;11,571.50;3,441.25;8,071.25;483.50;1,900.00
Jan 5, 2024 12:00 PM;Jan 5, 2024 1:00 PM;4,199.00;1,997.75;5,398.00;22,733.25;5,630.75;202.00;0.00;11,543.50;3,478.75;8,492.00;544.00;1,934.75
Jan 5, 2024 1:00 PM;Jan 5, 2024 2:00 PM;4,182.50;1,925.25;5,478.00;22,291.00;4,351.75;202.75;0.00;10,955.25;3,549.25;8,571.00;976.00;1,906.75
Jan 5, 2024 2:00 PM;Jan 5, 2024 3:00 PM;4,225.75;1,932.00;5,604.75;21,551.50;2,795.50;202.75;0.00;10,853.25;3,634.00;8,823.25;794.00;1,890.00
Jan 5, 2024 3:00 PM;Jan 5, 2024 4:00 PM;4,311.25;2,046.25;5,770.00;20,335.50;1,106.50;202.00;0.00;10,920.75;3,912.50;9,093.50;859.75;1,884.25
Jan 5, 2024 4:00 PM;Jan 5, 2024 5:00 PM;4,461.25;2,259.75;5,844.75;19,746.25;85.00;203.00;0.00;11,177.50;4,027.50;9,240.00;1,847.00;1,880.25
Jan 5, 2024 5:00 PM;Jan 5, 2024 6:00 PM;4,569.25;2,383.50;5,960.50;19,962.00;4.50;202.50;0.00;11,371.25;4,315.00;9,312.25;3,229.50;1,867.75
Jan 5, 2024 6:00 PM;Jan 5, 2024 7:00 PM;4,577.50;2,151.50;6,084.25;20,029.50;5.50;202.50;0.00;11,510.50;4,311.50;9,327.75;2,666.75;1,837.50
Jan 5, 2024 7:00 PM;Jan 5, 2024 8:00 PM;4,533.00;2,093.50;6,204.50;19,955.50;4.75;201.50;0.00;12,120.75;4,295.25;9,318.00;2,220.50;1,868.00
Jan 5, 2024 8:00 PM;Jan 5, 2024 9:00 PM;4,387.25;1,962.50;6,226.00;19,086.00;3.75;194.25;0.00;12,297.00;4,198.00;8,995.50;864.50;1,876.75
Jan 5, 2024 9:00 PM;Jan 5, 2024 10:00 PM;4,262.25;1,908.25;6,224.25;18,095.50;3.00;194.00;0.00;12,310.25;3,492.00;7,923.50;407.00;1,944.75
Jan 5, 2024 10:00 PM;Jan 5, 2024 11:00 PM;4,149.75;1,918.75;6,216.75;16,482.25;4.00;195.00;0.00;12,014.75;3,107.50;7,363.75;323.75;1,985.75
Jan 5, 2024 11:00 PM;Jan 6, 2024 12:00 AM;4,078.50;1,833.75;6,162.00;14,884.00;3.00;190.25;0.00;10,627.00;2,580.75;7,006.25;152.25;1,975.00
Jan 6, 2024 12:00 AM;Jan 6, 2024 1:00 AM;4,014.25;1,802.25;6,186.00;13,390.75;3.00;190.75;0.00;9,836.00;2,416.75;7,049.50;415.75;1,896.25
Jan 6, 2024 1:00 AM;Jan 6, 2024 2:00 AM;3,965.25;1,752.00;6,124.25;12,065.25;3.00;190.25;0.00;9,591.50;2,285.75;6,814.00;238.00;1,889.00
Jan 6, 2024 2:00 AM;Jan 6, 2024 3:00 AM;3,944.00;1,768.75;5,937.75;11,346.25;3.00;190.00;0.00;9,372.50;2,184.75;6,671.00;189.50;1,870.75
Jan 6, 2024 3:00 AM;Jan 6, 2024 4:00 AM;3,927.25;1,777.75;5,721.25;10,872.75;3.00;189.75;0.00;9,187.75;2,183.50;6,696.00;193.50;1,870.00
Jan 6, 2024 4:00 AM;Jan 6, 2024 5:00 AM;3,941.00;1,760.00;5,764.25;10,525.50;3.00;195.75;0.00;9,271.25;2,149.75;6,792.75;159.00;1,890.25
Jan 6, 2024 5:00 AM;Jan 6, 2024 6:00 AM;3,976.50;1,773.50;5,786.75;10,075.75;3.00;195.75;0.00;9,411.75;2,182.25;6,873.25;193.00;1,898.75
Jan 6, 2024 6:00 AM;Jan 6, 2024 7:00 AM;4,058.00;1,786.75;5,806.00;10,106.50;3.25;194.00;0.00;9,688.25;2,261.75;7,009.00;231.75;1,879.00
Jan 6, 2024 7:00 AM;Jan 6, 2024 8:00 AM;4,171.00;1,846.50;5,827.00;9,973.75;3.50;193.75;0.00;10,410.50;2,552.00;7,498.75;148.00;1,843.75
Jan 6, 2024 8:00 AM;Jan 6, 2024 9:00 AM;4,297.50;1,804.25;5,806.25;10,109.00;109.50;197.75;0.00;11,953.00;2,817.75;7,761.75;391.75;1,865.75
Jan 6, 2024 9:00 AM;Jan 6, 2024 10:00 AM;4,351.25;1,827.50;5,748.75;10,308.00;1,040.00;200.50;0.00;12,335.50;2,991.75;7,924.25;452.00;1,896.75
Jan 6, 2024 10:00 AM;Jan 6, 2024 11:00 AM;4,363.00;1,866.50;5,772.50;10,023.00;2,147.25;202.25;0.00;12,245.25;3,229.00;7,940.00;645.50;1,875.25
Jan 6, 2024 11:00 AM;Jan 6, 2024 12:00 PM;4,389.25;2,030.25;5,689.50;9,934.25;2,765.00;201.00;0.00;12,511.00;3,661.75;7,998.25;844.00;1,868.75
Jan 6, 2024 12:00 PM;Jan 6, 2024 1:00 PM;4,286.75;1,871.25;5,645.25;10,055.00;2,880.50;201.00;0.00;12,437.00;3,689.75;7,975.50;698.50;1,899.50
Jan 6, 2024 1:00 PM;Jan 6, 2024 2:00 PM;4,248.25;1,948.75;5,626.00;10,008.75;2,332.50;202.00;0.00;12,517.50;3,540.75;7,982.75;822.75;1,892.50
Jan 6, 2024 2:00 PM;Jan 6, 2024 3:00 PM;4,262.25;2,066.75;5,700.00;10,020.25;1,418.00;198.25;0.00;12,543.00;3,554.25;7,978.25;1,405.00;1,886.00
Jan 6, 2024 3:00 PM;Jan 6, 2024 4:00 PM;4,327.25;1,990.50;5,818.75;10,099.00;477.50;199.75;0.00;12,373.75;3,587.25;8,113.50;1,090.75;1,851.75
Jan 6, 2024 4:00 PM;Jan 6, 2024 5:00 PM;4,485.00;2,064.00;5,871.00;10,094.50;22.25;199.50;0.00;12,188.75;3,772.25;8,305.50;1,829.75;1,939.75
Jan 6, 2024 5:00 PM;Jan 6, 2024 6:00 PM;4,583.50;2,373.25;5,932.75;10,358.75;3.75;200.25;0.00;12,122.00;4,125.00;8,458.50;2,768.25;1,997.50
